"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","CAMEOCodeDescription","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_ADM2Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_ADM2Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_ADM2Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL"
720130421,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","USA","AMERICAN","USA","","","","","","","",0,80," Yield, not specified below ",80,8,2,5,8,1,8,-1.4436958614052,1,"China","CH","CH","",35,105,"CH",1,"United States","US","US","",39.828175,-98.5795,"US",1,"United States","US","US","",39.828175,-98.5795,"US",20180105221500,"https://mareeg.com/europe-between-trump-and-xi/"
720130422,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USA","MEMPHIS","USA","","","","","","","",1,192," Occupy territory",192,19,4,-9.5,5,1,5,-5.18867924528302,3,"Lukeville, Arizona, United States","US","USAZ","AZ019",31.8826,-112.816,"7544",3,"Lukeville, Arizona, United States","US","USAZ","AZ019",31.8826,-112.816,"7544",3,"Lukeville, Arizona, United States","US","USAZ","AZ019",31.8826,-112.816,"7544",20180105221500,"http://technoblizt.com/2018/01/border-officials-rv-found-packed-with-pot-phoenix-man/"
720132905,20170105,201701,2017,2017.0137,"CHN","CHINA","CHN","","","","","","","","SDNHLH","SUDAN","SDN","","","","","HLH","","",1,110," Disapprove, not specified below",110,11,3,-2,1,1,1,6.20689655172414,4,"Juba, Wilayat Bahr al Jabal, South Sudan","OD","OD01","37033",4.84597,31.6012,"-7975",1,"Sudan","SU","SU","",16,30,"SU",1,"Sudan","SU","SU","",16,30,"SU",20180105223000,"http://www.xinhuanet.com/english/2018-01/06/c_136875172.htm"
720132906,20170105,201701,2017,2017.0137,"CHN","CHINA","CHN","","","","","","","","SDNHLH","SUDAN","SDN","","","","","HLH","","",1,110," Disapprove, not specified below",110,11,3,-2,1,1,1,6.20689655172414,4,"Zhang Yi, Ningxia, China","CH","CH21","13206",35.7111,105.752,"10651751",1,"Sudan","SU","SU","",16,30,"SU",1,"Sudan","SU","SU","",16,30,"SU",20180105223000,"http://www.xinhuanet.com/english/2018-01/06/c_136875172.htm"
720132907,20170105,201701,2017,2017.0137,"CHN","CHINA","CHN","","","","","","","","SSD","SOUTH SUDANESE","SSD","","","","","","","",1,30," Express intent to cooperate, not specified below",30,3,1,4,1,1,1,6.20689655172414,4,"Juba, Wilayat Bahr al Jabal, South Sudan","OD","OD01","37033",4.84597,31.6012,"-7975",4,"Zhang Yi, Ningxia, China","CH","CH21","13206",35.7111,105.752,"10651751",4,"Zhang Yi, Ningxia, China","CH","CH21","13206",35.7111,105.752,"10651751",20180105223000,"http://www.xinhuanet.com/english/2018-01/06/c_136875172.htm"
720132908,20170105,201701,2017,2017.0137,"CHN","CHINA","CHN","","","","","","","","SSD","SOUTH SUDANESE","SSD","","","","","","","",1,30," Express intent to cooperate, not specified below",30,3,1,4,1,1,1,6.20689655172414,4,"Zhang Yi, Ningxia, China","CH","CH21","13206",35.7111,105.752,"10651751",1,"Sudan","SU","SU","",16,30,"SU",4,"Zhang Yi, Ningxia, China","CH","CH21","13206",35.7111,105.752,"10651751",20180105223000,"http://www.xinhuanet.com/english/2018-01/06/c_136875172.htm"
720132909,20170105,201701,2017,2017.0137,"CHN","CHINA","CHN","","","","","","","","SSDHLH","SOUTH SUDANESE","SSD","","","","","HLH","","",1,30," Express intent to cooperate, not specified below",30,3,1,4,6,1,6,6.20689655172414,4,"Zhang Yi, Ningxia, China","CH","CH21","13206",35.7111,105.752,"10651751",1,"Sudan","SU","SU","",16,30,"SU",4,"Zhang Yi, Ningxia, China","CH","CH21","13206",35.7111,105.752,"10651751",20180105223000,"http://www.xinhuanet.com/english/2018-01/06/c_136875172.htm"
720132910,20170105,201701,2017,2017.0137,"CHN","CHINA","CHN","","","","","","","","SSDHLH","SOUTH SUDANESE","SSD","","","","","HLH","","",1,110," Disapprove, not specified below",110,11,3,-2,6,1,6,6.20689655172414,4,"Zhang Yi, Ningxia, China","CH","CH21","13206",35.7111,105.752,"10651751",1,"Sudan","SU","SU","",16,30,"SU",1,"Sudan","SU","SU","",16,30,"SU",20180105223000,"http://www.xinhuanet.com/english/2018-01/06/c_136875172.htm"
720132946,20171206,201712,2017,2017.9205,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",0,874," Retreat or surrender militarily",87,8,2,10,1,1,1,2.10194429847609,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",0,"","","","",NA,NA,"",4,"Da Nang, Ð N?ng, Vietnam, Republic Of","VM","VM78","73992",16.0678,108.221,"-3712125",20180105223000,"http://europe.chinadaily.com.cn/a/201801/06/WS5a4ff5aaa31008cf16da562b.html"
720132947,20171206,201712,2017,2017.9205,"CHN","CHINA","CHN","","","","","","","","VNM","VIETNAM","VNM","","","","","","","",0,874," Retreat or surrender militarily",87,8,2,10,1,1,1,2.10194429847609,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Da Nang, Ð N?ng, Vietnam, Republic Of","VM","VM78","73992",16.0678,108.221,"-3712125",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105223000,"http://europe.chinadaily.com.cn/a/201801/06/WS5a4ff5aaa31008cf16da562b.html"
720132948,20171206,201712,2017,2017.9205,"CHN","CHINA","CHN","","","","","","","","VNM","VIETNAM","VNM","","","","","","","",0,874," Retreat or surrender militarily",87,8,2,10,1,1,1,2.10194429847609,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Da Nang, Ð N?ng, Vietnam, Republic Of","VM","VM78","73992",16.0678,108.221,"-3712125",4,"Da Nang, Ð N?ng, Vietnam, Republic Of","VM","VM78","73992",16.0678,108.221,"-3712125",20180105223000,"http://europe.chinadaily.com.cn/a/201801/06/WS5a4ff5aaa31008cf16da562b.html"
720132976,20171229,201712,2017,2017.9836,"CHN","CHINA","CHN","","","","","","","","FRAGOV","FRANCE","FRA","","","","","GOV","","",0,43," Host a visit",43,4,1,2.8,2,1,2,-4.44810543657331,1,"China","CH","CH","",35,105,"CH",1,"France","FR","FR","",46,2,"FR",1,"China","CH","CH","",35,105,"CH",20180105223000,"http://www.washingtonexaminer.com/trump-should-push-back-against-escalating-chinese-threats-to-taiwan/article/2645128"
720132977,20171229,201712,2017,2017.9836,"CHN","CHINA","CHN","","","","","","","","FRAGOV","FRENCH","FRA","","","","","GOV","","",0,43," Host a visit",43,4,1,2.8,8,1,8,-4.44810543657331,1,"China","CH","CH","",35,105,"CH",1,"France","FR","FR","",46,2,"FR",1,"France","FR","FR","",46,2,"FR",20180105223000,"http://www.washingtonexaminer.com/trump-should-push-back-against-escalating-chinese-threats-to-taiwan/article/2645128"
720133463,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,10," Make statement, not specified below",10,1,1,0,4,1,4,0,4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",0,"","","","",NA,NA,"",4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",20180105223000,"http://supchina.com/2018/01/05/djibouti-china-build-second-overseas-military-base-pakistan/"
720133464,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","","","","","","","","","","",0,20," Appeal, not specified below",20,2,1,3,5,1,5,2.10194429847609,4,"Yang Chen, Zhejiang, China","CH","CH02","13327",29.9662,121.411,"10562878",0,"","","","",NA,NA,"",4,"Yang Chen, Zhejiang, China","CH","CH02","13327",29.9662,121.411,"10562878",20180105223000,"http://europe.chinadaily.com.cn/a/201801/06/WS5a4ff5aaa31008cf16da562b.html"
720133465,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,51," Praise or endorse",51,5,1,3.4,2,1,2,-3.74449339207049,4,"Kigali, (RW09), Rwanda","RW","RW09","21996",-1.95361,30.0606,"-2181358",0,"","","","",NA,NA,"",4,"Kigali, (RW09), Rwanda","RW","RW09","21996",-1.95361,30.0606,"-2181358",20180105223000,"http://www.xinhuanet.com/english/2018-01/06/c_136875337.htm"
720133466,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",0,61," Cooperate economically",61,6,2,6.4,5,1,5,2.10194429847609,4,"Yang Chen, Zhejiang, China","CH","CH02","13327",29.9662,121.411,"10562878",0,"","","","",NA,NA,"",4,"Yang Chen, Zhejiang, China","CH","CH02","13327",29.9662,121.411,"10562878",20180105223000,"http://europe.chinadaily.com.cn/a/201801/06/WS5a4ff5aaa31008cf16da562b.html"
720133467,20180105,201801,2018,2018.0137,"CHN","INNER MONGOLIA","CHN","","","","","","","","","","","","","","","","","",0,80," Yield, not specified below ",80,8,2,5,20,1,10,-0.35460992907802,0,"","","","",NA,NA,"",0,"","","","",NA,NA,"",0,"","","","",NA,NA,"",20180105223000,"https://trionjournal.com/a-look-under-the-hood-at-inner-mongolia-yitai-coal-co-ltd-shse900948s-profitability/470970/"
720133468,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,120," Reject, not specified below",120,12,3,-4,2,1,2,4.46009389671361,4,"Hunan, Jiangsu, China","CH","CH04","13155",32.9274,120.18,"10865123",0,"","","","",NA,NA,"",4,"Hunan, Jiangsu, China","CH","CH04","13155",32.9274,120.18,"10865123",20180105223000,"https://www.broadwayworld.com/bwwart/article/Art-Institute-of-Chicago-Explores-the-Ancient-Bronzes-Coveted-and-Collected-by-Chinas-Emperors-20180105"
720133469,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",0,172," Impose administrative sanctions, not specified below",172,17,4,-5,10,1,10,-2.06985769728331,4,"Akagera, Sud, Rwanda","RW","RW15","21997",-2.6257,29.5624,"10482166",0,"","","","",NA,NA,"",4,"Akagera, Sud, Rwanda","RW","RW15","21997",-2.6257,29.5624,"10482166",20180105223000,"http://www.newtimes.co.rw/section/read/227049/"
720133470,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","CHNGOV","CHINESE","CHN","","","","","GOV","","",1,120," Reject, not specified below",120,12,3,-4,8,1,8,4.46009389671361,4,"Hunan, Jiangsu, China","CH","CH04","13155",32.9274,120.18,"10865123",4,"Hunan, Jiangsu, China","CH","CH04","13155",32.9274,120.18,"10865123",4,"Hunan, Jiangsu, China","CH","CH04","13155",32.9274,120.18,"10865123",20180105223000,"https://www.broadwayworld.com/bwwart/article/Art-Institute-of-Chicago-Explores-the-Ancient-Bronzes-Coveted-and-Collected-by-Chinas-Emperors-20180105"
720133471,20180105,201801,2018,2018.0137,"CHN","NINGBO","CHN","","","","","","","","EDU","STUDENT","","","","","","EDU","","",1,51," Praise or endorse",51,5,1,3.4,2,1,2,4.33403805496829,4,"Ningbo, Zhejiang, China","CH","CH02","13327",29.8782,121.549,"-1920233",1,"Malaysia","MY","MY","",2.5,112.5,"MY",1,"Malaysia","MY","MY","",2.5,112.5,"MY",20180105223000,"https://www.zoopla.co.uk/new-homes/details/46139397"
720133472,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","IGOSEAASN","ASEAN","SEA","ASN","","","","IGO","","",0,61," Cooperate economically",61,6,2,6.4,5,1,5,2.10194429847609,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105223000,"http://europe.chinadaily.com.cn/a/201801/06/WS5a4ff5aaa31008cf16da562b.html"
720133473,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","MIL","MILITARY","","","","","","MIL","","",0,70," Provide aid, not specified below",70,7,2,7,2,1,2,-2.23295111647556,1,"China","CH","CH","",35,105,"CH",4,"Rawalpindi, Punjab, Pakistan","PK","PK04","23674",33.6,73.0667,"-2772585",1,"China","CH","CH","",35,105,"CH",20180105223000,"https://www.brookings.edu/blog/order-from-chaos/2018/01/05/why-pakistan-supports-terrorist-groups-and-why-the-us-finds-it-so-hard-to-induce-change/"
720133474,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","MIL","MILITARY","","","","","","MIL","","",0,70," Provide aid, not specified below",70,7,2,7,8,1,8,-2.23295111647556,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105223000,"https://www.brookings.edu/blog/order-from-chaos/2018/01/05/why-pakistan-supports-terrorist-groups-and-why-the-us-finds-it-so-hard-to-induce-change/"
720133475,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","MIL","MILITARY","","","","","","MIL","","",1,150," Demonstrate military or police power, not specified below",150,15,4,-7.2,3,1,3,-4.44810543657331,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105223000,"http://www.washingtonexaminer.com/trump-should-push-back-against-escalating-chinese-threats-to-taiwan/article/2645128"
720133476,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","MIL","MILITARY","","","","","","MIL","","",1,150," Demonstrate military or police power, not specified below",150,15,4,-7.2,5,1,5,-4.44810543657331,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"Taiwan","TW","TW","",24,121,"TW",20180105223000,"http://www.washingtonexaminer.com/trump-should-push-back-against-escalating-chinese-threats-to-taiwan/article/2645128"
720133477,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","MIL","MILITARY","","","","","","MIL","","",1,150," Demonstrate military or police power, not specified below",150,15,4,-7.2,2,1,2,-4.44810543657331,1,"China","CH","CH","",35,105,"CH",1,"Taiwan","TW","TW","",24,121,"TW",1,"Taiwan","TW","TW","",24,121,"TW",20180105223000,"http://www.washingtonexaminer.com/trump-should-push-back-against-escalating-chinese-threats-to-taiwan/article/2645128"
720133478,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","RWA","RWANDAN","RWA","","","","","","","",1,172," Impose administrative sanctions, not specified below",172,17,4,-5,5,1,5,-3.74449339207049,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105223000,"http://www.xinhuanet.com/english/2018-01/06/c_136875337.htm"
720133479,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","TWN","TAIWANESE","TWN","","","","","","","",0,190," Use conventional military force, not specified below",190,19,4,-10,2,1,2,-4.44810543657331,1,"China","CH","CH","",35,105,"CH",1,"Taiwan","TW","TW","",24,121,"TW",1,"China","CH","CH","",35,105,"CH",20180105223000,"http://www.washingtonexaminer.com/trump-should-push-back-against-escalating-chinese-threats-to-taiwan/article/2645128"
720133480,20180105,201801,2018,2018.0137,"CHNGOV","XI JINPING","CHN","","","","","GOV","","","CHN","BEIJING","CHN","","","","","","","",0,10," Make statement, not specified below",10,1,1,0,3,1,3,0,4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",20180105223000,"http://supchina.com/2018/01/05/djibouti-china-build-second-overseas-military-base-pakistan/"
720133481,20180105,201801,2018,2018.0137,"CHNGOV","XI JINPING","CHN","","","","","GOV","","","CHN","CHINA","CHN","","","","","","","",0,10," Make statement, not specified below",10,1,1,0,1,1,1,0,4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",3,"Washington, District of Columbia, United States","US","USDC","DC001",38.8951,-77.0364,"531871",20180105223000,"http://supchina.com/2018/01/05/djibouti-china-build-second-overseas-military-base-pakistan/"
720133482,20180105,201801,2018,2018.0137,"CHNGOV","XI JINPING","CHN","","","","","GOV","","","CHN","CHINESE","CHN","","","","","","","",0,10," Make statement, not specified below",10,1,1,0,2,1,2,-4.44810543657331,1,"Taiwan","TW","TW","",24,121,"TW",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105223000,"http://www.washingtonexaminer.com/trump-should-push-back-against-escalating-chinese-threats-to-taiwan/article/2645128"
720133483,20180105,201801,2018,2018.0137,"CHNGOV","XI JINPING","CHN","","","","","GOV","","","CHN","CHINESE","CHN","","","","","","","",0,10," Make statement, not specified below",10,1,1,0,2,1,2,-4.44810543657331,1,"Taiwan","TW","TW","",24,121,"TW",1,"China","CH","CH","",35,105,"CH",1,"Taiwan","TW","TW","",24,121,"TW",20180105223000,"http://www.washingtonexaminer.com/trump-should-push-back-against-escalating-chinese-threats-to-taiwan/article/2645128"
720133484,20180105,201801,2018,2018.0137,"CHNGOV","XI JINPING","CHN","","","","","GOV","","","CHNMIL","HEBEI","CHN","","","","","MIL","","",0,10," Make statement, not specified below",10,1,1,0,4,1,4,0,4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",20180105223000,"http://supchina.com/2018/01/05/djibouti-china-build-second-overseas-military-base-pakistan/"
720133485,20180105,201801,2018,2018.0137,"CHNGOV","XI JINPING","CHN","","","","","GOV","","","CHNMIL","HEBEI","CHN","","","","","MIL","","",0,10," Make statement, not specified below",10,1,1,0,1,1,1,0,4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",4,"Hebei, Jilin, China","CH","CH05","13176",43.0999,129.768,"10869701",3,"Washington, District of Columbia, United States","US","USDC","DC001",38.8951,-77.0364,"531871",20180105223000,"http://supchina.com/2018/01/05/djibouti-china-build-second-overseas-military-base-pakistan/"
720133486,20180105,201801,2018,2018.0137,"CHNGOV","XI JINPING","CHN","","","","","GOV","","","CHNMIL","CHINESE","CHN","","","","","MIL","","",0,10," Make statement, not specified below",10,1,1,0,6,1,6,-4.44810543657331,1,"Taiwan","TW","TW","",24,121,"TW",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105223000,"http://www.washingtonexaminer.com/trump-should-push-back-against-escalating-chinese-threats-to-taiwan/article/2645128"
720133487,20180105,201801,2018,2018.0137,"CHNMIL","CHINESE","CHN","","","","","MIL","","","TWN","TAIWANESE","TWN","","","","","","","",0,190," Use conventional military force, not specified below",190,19,4,-10,8,1,8,-4.44810543657331,1,"China","CH","CH","",35,105,"CH",1,"Taiwan","TW","TW","",24,121,"TW",1,"China","CH","CH","",35,105,"CH",20180105223000,"http://www.washingtonexaminer.com/trump-should-push-back-against-escalating-chinese-threats-to-taiwan/article/2645128"
720133488,20180105,201801,2018,2018.0137,"CHNREF","CHINA","CHN","","","","","REF","","","BUS","COMPANY","","","","","","BUS","","",1,100," Demand, not specified below",100,10,3,-5,2,1,2,-4.85175202156334,4,"Amasaman, Ghana (general), Ghana","GH","GH00","190657",5.70493,-0.301511,"-2069232",4,"Amasaman, Ghana (general), Ghana","GH","GH00","190657",5.70493,-0.301511,"-2069232",4,"Amasaman, Ghana (general), Ghana","GH","GH00","190657",5.70493,-0.301511,"-2069232",20180105223000,"https://www.modernghana.com/news/826662/chinese-tomato-factory-at-kuntunse-to-be-shut-down.html"
720136499,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,311," Express intent to cooperate economically",31,3,1,5.2,8,1,8,-0.91324200913242,4,"Hua Hong, Hubei, China","CH","CH12","13160",29.5126,114.255,"11068361",0,"","","","",NA,NA,"",4,"Hua Hong, Hubei, China","CH","CH12","13160",29.5126,114.255,"11068361",20180105230000,"https://www.dealstreetasia.com/stories/hua-hong-semiconductor-raise-400m-china-integrated-circuit-industry-89741/"
720136500,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",1,70," Provide aid, not specified below",70,7,2,7,6,1,6,-0.91324200913242,4,"Hua Hong, Hubei, China","CH","CH12","13160",29.5126,114.255,"11068361",0,"","","","",NA,NA,"",4,"Hua Hong, Hubei, China","CH","CH12","13160",29.5126,114.255,"11068361",20180105230000,"https://www.dealstreetasia.com/stories/hua-hong-semiconductor-raise-400m-china-integrated-circuit-industry-89741/"
720136501,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",0,173," Arrest, detain, or charge with legal action ",173,17,4,-5,2,1,2,-10.126582278481,1,"India","IN","IN","",20,77,"IN",0,"","","","",NA,NA,"",4,"Yushu, Jilin, China","CH","CH05","13168",44.8,126.533,"-1937666",20180105230000,"http://countervortex.org/node/15796"
720136502,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","","","","","","","","","","",0,173," Arrest, detain, or charge with legal action ",173,17,4,-5,6,1,6,-10.126582278481,1,"India","IN","IN","",20,77,"IN",0,"","","","",NA,NA,"",1,"India","IN","IN","",20,77,"IN",20180105230000,"http://countervortex.org/node/15796"
720136503,20180105,201801,2018,2018.0137,"CHN","CHINESE","CHN","","","","","","","","RUSGOV","RUSSIAN","RUS","","","","","GOV","","",1,100," Demand, not specified below",100,10,3,-5,10,1,10,-2.08333333333334,1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",1,"China","CH","CH","",35,105,"CH",20180105230000,"http://www.reporter.net/opinion/letters_to_the_editor/letter-to-the-editor/article_a95334b2-1616-5146-b9c4-4a8382b08a47.html"
720136504,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USA","UNITED STATES","USA","","","","","","","",0,130," Threaten, not specified below",130,13,3,-4.4,1,1,1,-2.5499655410062,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105230000,"http://seriouslypolitics.com/2018/01/05/14/46/44/in-one-big-week-trump-delivers-for-conservatives/"
720136505,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USA","UNITED STATES","USA","","","","","","","",0,130," Threaten, not specified below",130,13,3,-4.4,2,1,2,-2.5499655410062,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",3,"White House, District of Columbia, United States","US","USDC","",38.8951,-77.0364,"531871",20180105230000,"http://seriouslypolitics.com/2018/01/05/14/46/44/in-one-big-week-trump-delivers-for-conservatives/"
720136506,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USA","UNITED STATES","USA","","","","","","","",0,130," Threaten, not specified below",130,13,3,-4.4,3,1,3,-2.5499655410062,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",3,"White House, District of Columbia, United States","US","USDC","",38.8951,-77.0364,"531871",3,"White House, District of Columbia, United States","US","USDC","",38.8951,-77.0364,"531871",20180105230000,"http://seriouslypolitics.com/2018/01/05/14/46/44/in-one-big-week-trump-delivers-for-conservatives/"
720136507,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USA","UNITED STATES","USA","","","","","","","",0,163," Halt negotiations",163,16,4,-8,1,1,1,-2.5499655410062,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105230000,"http://seriouslypolitics.com/2018/01/05/14/46/44/in-one-big-week-trump-delivers-for-conservatives/"
720136508,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USA","UNITED STATES","USA","","","","","","","",0,163," Halt negotiations",163,16,4,-8,2,1,2,-2.5499655410062,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",3,"White House, District of Columbia, United States","US","USDC","",38.8951,-77.0364,"531871",20180105230000,"http://seriouslypolitics.com/2018/01/05/14/46/44/in-one-big-week-trump-delivers-for-conservatives/"
720136509,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USA","UNITED STATES","USA","","","","","","","",0,163," Halt negotiations",163,16,4,-8,1,1,1,-2.5499655410062,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",3,"White House, District of Columbia, United States","US","USDC","",38.8951,-77.0364,"531871",4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",20180105230000,"http://seriouslypolitics.com/2018/01/05/14/46/44/in-one-big-week-trump-delivers-for-conservatives/"
720136510,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USA","UNITED STATES","USA","","","","","","","",0,163," Halt negotiations",163,16,4,-8,2,1,2,-2.5499655410062,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",3,"White House, District of Columbia, United States","US","USDC","",38.8951,-77.0364,"531871",3,"White House, District of Columbia, United States","US","USDC","",38.8951,-77.0364,"531871",20180105230000,"http://seriouslypolitics.com/2018/01/05/14/46/44/in-one-big-week-trump-delivers-for-conservatives/"
720136511,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USAGOV","THE WHITE HOUSE","USA","","","","","GOV","","",0,130," Threaten, not specified below",130,13,3,-4.4,2,1,2,-2.5499655410062,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",3,"White House, District of Columbia, United States","US","USDC","",38.8951,-77.0364,"531871",3,"White House, District of Columbia, United States","US","USDC","",38.8951,-77.0364,"531871",20180105230000,"http://seriouslypolitics.com/2018/01/05/14/46/44/in-one-big-week-trump-delivers-for-conservatives/"
720136512,20180105,201801,2018,2018.0137,"CHN","CHINA","CHN","","","","","","","","USAGOV","THE WHITE HOUSE","USA","","","","","GOV","","",0,163," Halt negotiations",163,16,4,-8,2,1,2,-2.5499655410062,4,"Beijing, Beijing, China","CH","CH22","13001",39.9289,116.388,"-1898541",3,"White House, District of Columbia, United States","US","USDC","",38.8951,-77.0364,"531871",3,"White House, District of Columbia, United States","US","USDC","",38.8951,-77.0364,"531871",20180105230000,"http://seriouslypolitics.com/2018/01/05/14/46/44/in-one-big-week-trump-delivers-for-conservatives/"
